comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
HI0143.F2:HI0213.F2	0.654	1	1	2	1	1	2	2	3	0	1	2	1	1	2	1.0	1.0	0.52	0.418	0.236	0.352	0.356	0.442	0.0	1.0	0.423	0.837	0.842	0.275
HI0143.F2:HI0215.F2	0.537	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1.0	0.873	0.72	0.313	0.531	0.492	0.199	0.721	0.134	0.559	1.0	0.094	0.226	0.608
HI0143.F2:HI0216.F2	0.455	0	1	1	2	0	3	2	2	1	1	2	2	2	2	0.0	0.791	0.35	0.407	0.0	0.352	0.257	0.606	0.417	0.347	0.416	0.516	0.112	0.275
HI0143.F2:HI0225.F2	0.607	1	1	1	1	0	2	2	2	0	2	1	2	2	2	1.0	0.461	1.0	0.418	0.0	0.349	0.356	0.721	0.0	0.454	1.0	0.779	0.617	0.378
HI0143.F2:HI0227.F2	0.534	0	0	1	1	0	2	1	1	1	1	1	1	1	5	0.0	0.0	1.0	0.418	0.0	0.3	0.257	0.143	0.213	0.347	0.935	0.868	1.0	0.212
HI0143.F2:HI0230.F2	0.632	1	1	3	1	2	3	2	2	0	1	1	2	2	2	1.0	0.12	0.468	0.418	0.801	0.352	0.434	0.75	0.0	1.0	0.532	0.221	0.652	0.617
HI0143.F2:HI0232.F2	0.413	1	1	1	1	1	2	2	2	1	1	3	2	2	1	0.522	0.182	0.189	0.418	0.375	0.508	0.356	0.322	0.217	0.527	0.236	0.318	0.278	0.275
HI0143.F2:HI0239.F2	0.586	1	1	1	1	1	3	2	2	0	2	1	1	1	3	1.0	0.395	0.583	0.418	0.24	0.352	0.356	0.721	0.0	0.713	1.0	0.08	0.92	0.346
HI0143.F2:HI0241.F2	0.487	1	0	1	1	2	2	2	1	1	1	1	1	2	2	1.0	0.0	1.0	0.051	0.285	0.352	0.36	0.281	1.0	0.143	0.411	1.0	0.274	0.275
HI0143.F2:HI0242.F2	0.48	0	1	1	1	1	3	2	2	0	1	2	3	2	1	0.0	0.571	0.921	0.418	0.865	0.3	0.356	0.135	0.0	0.707	0.518	0.317	0.206	0.353
HI0143.F2:HI0246.F2	0.56	1	1	2	2	1	2	2	2	0	1	1	1	1	2	1.0	0.403	0.113	0.36	1.0	0.492	0.425	0.249	0.0	0.375	0.546	0.391	0.92	0.394
HI0143.F2:HI0251.F2	0.656	1	1	1	1	2	2	1	2	1	2	2	1	1	3	0.833	0.45	0.568	0.418	0.559	0.492	0.356	0.65	0.309	0.767	0.532	0.321	0.92	0.647
HI0143.F2:HI0253.F2	0.651	1	1	1	1	2	2	3	2	2	1	1	2	3	3	0.37	1.0	1.0	0.582	0.595	0.352	0.356	0.161	0.348	0.526	1.0	0.284	0.317	0.456
HI0143.F2:HI0254.F2	0.567	1	1	2	2	0	3	1	1	2	1	2	1	3	3	1.0	1.0	0.427	0.582	0.0	0.212	0.315	0.128	0.182	1.0	0.407	0.917	0.285	0.288
HI0143.F2:HI0256.F2	0.63	2	1	1	1	0	3	1	0	1	1	2	1	2	2	0.42	1.0	0.919	0.582	0.0	0.352	0.36	0.0	0.135	1.0	0.638	1.0	0.58	0.329
HI0143.F2:HI0258.F2	0.619	1	1	1	1	1	2	3	2	1	1	2	1	2	4	0.557	0.073	1.0	0.055	1.0	0.3	0.284	0.731	0.119	1.0	0.438	0.915	0.378	0.214
HI0143.F2:HI0259.F2	0.652	2	1	1	1	1	2	2	1	1	3	1	1	2	2	0.318	1.0	1.0	0.418	0.895	0.3	0.356	0.128	0.182	0.382	1.0	0.517	0.315	0.647
HI0143.F2:HI0263.F2	0.569	1	0	1	2	2	2	2	1	0	1	1	3	1	3	1.0	0.0	0.794	0.34	0.551	0.352	0.356	0.872	0.0	0.694	1.0	0.378	0.158	0.266
HI0143.F2:HI0265.F2	0.654	1	1	1	1	1	1	2	1	1	1	2	1	1	2	0.4	1.0	1.0	0.418	1.0	0.141	0.356	0.872	0.319	1.0	0.471	1.0	0.186	0.508
HI0143.F2:HI0266.F2	0.675	1	1	1	1	1	3	2	2	0	1	1	1	2	3	0.788	1.0	1.0	0.418	0.233	0.352	0.356	0.128	0.0	1.0	1.0	1.0	0.296	0.647
HI0143.F2:HI0267.F2	0.617	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1.0	0.65	1.0	0.417	1.0	0.3	0.356	0.429	0.161	0.59	0.36	0.781	0.463	0.232
HI0143.F2:HI0268.F2	0.613	2	2	1	1	0	3	2	1	0	1	2	1	2	2	0.42	0.397	0.919	0.098	0.0	0.352	0.284	0.056	0.0	1.0	0.638	1.0	0.58	0.408
HI0144.F2:HI0145.F2	0.713	0	0	2	2	1	1	1	3	2	2	1	2	2	1	0.0	0.0	0.217	0.256	1.0	0.851	1.0	0.161	0.36	0.154	1.0	0.545	0.518	1.0
HI0144.F2:HI0146.F2	0.632	1	1	2	1	2	2	1	3	2	1	1	1	1	1	1.0	0.344	0.271	0.256	0.785	0.149	1.0	0.161	0.36	1.0	1.0	0.736	0.882	0.171
HI0144.F2:HI0147.F2	0.608	1	0	2	1	1	1	1	4	2	2	1	1	2	3	1.0	0.0	0.597	0.256	0.469	0.757	1.0	0.161	0.36	0.522	0.697	0.636	0.555	0.141
HI0144.F2:HI0148.F2	0.589	1	1	2	1	1	1	2	3	2	1	1	1	2	2	0.817	1.0	0.597	0.256	0.572	0.533	0.486	0.161	0.249	0.275	0.515	0.79	0.466	0.273
HI0144.F2:HI0150.F2	0.738	1	2	2	1	1	1	1	2	2	2	1	1	1	2	1.0	0.303	0.597	0.256	0.813	0.88	0.732	0.524	0.259	0.435	0.357	0.934	1.0	0.593
HI0144.F2:HI0151.F2	0.72	2	1	2	1	1	1	1	3	2	1	1	1	2	2	0.529	0.771	0.597	0.256	1.0	0.739	0.827	0.161	0.36	0.16	1.0	1.0	0.627	0.593
HI0144.F2:HI0154.F2	0.757	1	1	2	1	1	1	1	3	2	1	1	1	2	2	1.0	0.572	0.597	0.256	1.0	0.35	1.0	0.254	0.393	0.678	1.0	1.0	0.64	0.593
HI0144.F2:HI0156.F2	0.445	1	0	2	1	2	2	1	2	3	1	2	2	2	2	0.537	0.0	0.403	0.256	0.298	0.217	0.602	0.524	0.086	1.0	0.139	0.649	0.312	0.119
HI0144.F2:HI0159.F2	0.683	1	0	2	1	1	1	1	3	1	2	2	1	2	2	0.529	0.0	0.597	0.149	1.0	1.0	0.882	0.161	0.393	0.494	0.418	1.0	0.696	0.304
HI0144.F2:HI0160.F2	0.743	1	2	2	1	2	1	1	3	3	1	1	2	1	2	0.611	0.396	0.53	0.256	0.296	0.597	1.0	0.524	0.247	0.62	0.926	0.681	1.0	0.508
HI0144.F2:HI0162.F2	0.591	1	1	2	0	0	2	1	2	2	1	1	2	1	2	0.634	1.0	0.597	0.0	0.0	0.242	0.159	0.335	0.247	0.527	1.0	0.84	1.0	0.303
HI0144.F2:HI0163.F2	0.566	1	1	2	1	1	1	1	3	1	1	1	2	3	1	1.0	0.797	0.597	0.521	0.692	0.103	0.195	0.185	0.393	0.625	0.863	0.618	0.473	0.325
HI0144.F2:HI0164.F2	0.642	1	1	1	1	1	1	2	2	1	1	2	1	2	2	0.28	1.0	0.805	0.744	0.23	0.245	0.464	0.531	1.0	0.527	0.386	0.589	0.757	0.409
HI0144.F2:HI0165.F2	0.494	1	0	2	1	3	0	1	2	2	1	1	2	2	1	1.0	0.0	0.597	0.256	0.298	0.0	0.348	0.524	0.075	0.773	0.514	0.694	0.418	0.407
HI0144.F2:HI0170.F2	0.472	1	1	2	1	2	2	0	4	2	2	1	1	3	3	1.0	1.0	0.195	0.133	0.316	0.135	0.0	0.262	0.247	0.39	0.273	0.419	0.263	0.516
HI0144.F2:HI0173.F2	0.467	2	1	2	1	2	2	1	3	2	1	1	2	3	1	0.389	0.809	0.195	0.162	0.393	0.242	0.2	0.161	0.247	0.527	0.16	0.84	0.353	0.407
HI0144.F2:HI0174.F2	0.518	1	1	2	1	1	1	0	2	2	1	1	1	2	2	0.823	0.873	0.597	0.256	0.051	0.174	0.0	0.342	0.247	0.283	1.0	0.777	0.258	0.407
HI0144.F2:HI0175.F2	0.53	1	1	2	1	1	2	1	2	1	1	2	3	2	1	0.277	1.0	0.388	0.256	0.079	0.499	0.602	0.524	0.393	1.0	0.35	0.29	0.32	0.407
HI0144.F2:HI0177.F2	0.617	1	1	2	1	1	0	2	2	2	1	2	1	1	2	0.557	1.0	0.722	0.256	1.0	0.0	0.308	0.607	0.393	0.318	0.469	0.709	0.349	0.485
HI0144.F2:HI0183.F2	0.477	1	0	2	1	0	2	1	2	2	1	2	1	2	2	1.0	0.0	0.403	0.402	0.0	0.13	0.687	0.614	0.247	0.784	0.21	0.536	0.548	0.143
HI0144.F2:HI0185.F2	0.493	1	1	2	1	1	0	1	3	4	1	1	2	2	1	0.444	0.196	0.48	0.256	0.127	0.0	0.512	0.236	0.247	0.181	1.0	0.268	0.31	0.922
HI0144.F2:HI0187.F2	0.41	1	1	1	1	1	0	1	3	3	1	1	2	2	2	1.0	1.0	0.597	0.362	0.212	0.0	0.415	0.209	0.247	0.264	0.518	0.114	0.219	0.407
HI0144.F2:HI0188.F2	0.615	1	1	2	1	1	1	1	4	1	1	2	1	1	1	0.409	0.559	0.48	0.305	1.0	0.172	0.228	0.467	0.247	1.0	0.551	1.0	1.0	0.246
HI0144.F2:HI0189.F2	0.63	1	1	2	1	0	1	1	3	2	1	2	2	1	3	0.611	1.0	0.597	0.744	0.0	1.0	0.507	0.302	0.36	1.0	0.414	0.292	0.415	0.356
HI0144.F2:HI0190.F2	0.419	0	1	1	1	2	0	1	2	3	1	2	0	2	2	0.0	0.723	0.208	0.256	0.421	0.0	0.441	0.524	0.247	0.159	0.507	0.0	0.324	0.578
HI0144.F2:HI0194.F2	0.576	1	2	2	3	1	1	2	4	2	1	0	1	2	1	0.747	0.198	0.597	0.176	0.863	1.0	0.568	0.178	0.237	0.358	0.0	0.461	0.326	0.843
HI0144.F2:HI0196.F2	0.552	0	1	2	1	1	1	1	3	2	1	1	1	2	2	0.0	0.188	0.597	0.256	1.0	1.0	0.754	0.161	0.36	0.513	0.77	0.486	0.463	0.156
HI0144.F2:HI0197.F2	0.628	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1.0	0.873	0.408	0.256	1.0	0.243	0.817	0.161	0.36	0.713	1.0	0.545	0.697	0.407
HI0144.F2:HI0198.F2	0.374	1	1	3	1	0	1	1	3	2	1	3	1	1	3	1.0	0.873	0.195	0.256	0.0	0.174	0.568	0.196	0.247	0.454	0.451	0.08	0.059	0.217
HI0144.F2:HI0199.F2	0.404	1	2	2	2	1	2	1	3	1	1	1	1	1	1	0.292	0.508	0.217	0.448	0.175	0.313	0.817	0.161	0.393	0.25	1.0	0.162	0.066	0.243
HI0144.F2:HI0200.F2	0.647	1	0	1	2	1	0	1	1	0	1	2	2	1	2	0.155	0.0	0.671	0.744	1.0	0.0	1.0	0.889	0.0	1.0	0.301	0.711	1.0	0.466
HI0144.F2:HI0203.F2	0.662	1	0	2	3	1	1	2	2	2	1	2	2	1	3	1.0	0.0	0.315	0.256	0.663	0.418	0.499	0.232	0.36	1.0	0.18	0.615	1.0	0.313
HI0144.F2:HI0206.F2	0.506	1	1	1	1	2	1	1	2	1	2	0	1	3	2	0.543	1.0	0.208	0.744	0.098	0.504	0.169	0.523	0.393	0.527	0.0	0.915	0.277	0.407
HI0144.F2:HI0207.F2	0.633	1	1	3	0	1	1	1	3	2	1	1	1	2	2	1.0	0.611	0.195	0.0	0.55	0.827	0.633	0.161	0.36	0.527	1.0	1.0	0.87	0.154
HI0144.F2:HI0208.F2	0.646	1	1	2	1	2	1	2	3	1	2	2	3	1	3	1.0	0.526	0.597	0.256	0.375	1.0	0.582	0.303	0.247	0.507	0.255	0.198	1.0	0.31
HI0144.F2:HI0211.F2	0.527	1	0	2	2	1	1	2	2	2	1	1	1	3	2	1.0	0.0	0.195	0.294	1.0	0.442	0.506	0.232	0.247	0.075	0.847	1.0	0.428	0.243
HI0144.F2:HI0213.F2	0.69	1	1	2	1	1	0	1	2	2	1	2	1	1	2	1.0	1.0	0.727	0.256	0.236	0.0	1.0	0.223	0.36	1.0	0.423	0.837	0.921	0.407
HI0144.F2:HI0215.F2	0.501	1	1	2	1	1	2	1	3	2	2	1	1	1	3	1.0	0.873	0.317	0.151	0.531	0.249	0.157	0.168	0.247	0.559	1.0	0.094	0.306	0.315
HI0144.F2:HI0216.F2	0.435	0	1	2	2	0	1	2	4	2	1	2	2	1	2	0.0	0.791	0.195	0.569	0.0	0.588	0.257	0.161	0.247	0.347	0.416	0.516	0.112	0.407
HI0144.F2:HI0225.F2	0.626	1	1	2	1	0	2	1	3	2	2	1	2	2	1	1.0	0.461	0.597	0.256	0.0	0.467	1.0	0.161	0.36	0.454	1.0	0.779	0.697	0.324
HI0144.F2:HI0227.F2	0.602	0	0	2	1	0	1	2	3	2	1	1	1	1	3	0.0	0.0	0.597	0.256	0.0	1.0	0.371	0.336	0.247	0.347	0.935	0.868	0.935	0.212
HI0144.F2:HI0230.F2	0.63	1	1	2	1	2	1	2	3	2	1	1	2	2	2	1.0	0.12	0.672	0.256	0.801	0.568	0.566	0.167	0.36	1.0	0.532	0.221	0.652	0.419
HI0144.F2:HI0232.F2	0.459	1	1	1	1	1	2	1	2	2	1	3	2	2	1	0.522	0.182	0.403	0.256	0.375	0.349	0.464	0.303	0.247	0.527	0.236	0.318	0.388	0.407
HI0144.F2:HI0239.F2	0.614	1	1	1	1	1	1	1	4	2	2	1	1	1	3	1.0	0.395	0.749	0.256	0.24	0.4	0.766	0.161	0.36	0.713	1.0	0.08	1.0	0.346
HI0144.F2:HI0241.F2	0.422	1	0	2	1	2	0	1	2	1	1	1	1	1	2	1.0	0.0	0.597	0.111	0.285	0.0	0.125	0.607	0.393	0.143	0.411	1.0	0.274	0.407
HI0144.F2:HI0242.F2	0.572	0	1	2	1	1	1	1	3	2	1	2	3	2	1	0.0	0.571	0.597	0.256	0.865	0.873	1.0	0.346	0.36	0.707	0.518	0.317	0.206	0.351
HI0144.F2:HI0246.F2	0.629	1	1	2	2	1	1	2	3	2	1	1	1	1	3	1.0	0.403	0.087	0.36	1.0	0.675	0.575	0.523	0.36	0.375	0.546	0.391	1.0	0.34
HI0144.F2:HI0251.F2	0.68	1	1	1	1	2	1	1	3	2	2	2	1	1	2	0.833	0.45	0.805	0.256	0.559	0.681	0.745	0.2	0.609	0.767	0.532	0.321	1.0	0.593
HI0144.F2:HI0253.F2	0.633	1	1	2	1	2	0	2	2	1	1	1	2	2	2	0.37	1.0	0.597	0.744	0.595	0.0	0.535	0.524	0.139	0.526	1.0	0.284	0.317	0.456
HI0144.F2:HI0254.F2	0.623	1	1	2	2	0	3	1	2	2	1	2	1	2	2	1.0	1.0	0.263	0.744	0.0	0.433	0.762	0.524	0.189	1.0	0.407	0.917	0.285	0.288
HI0144.F2:HI0256.F2	0.677	2	1	2	1	0	1	0	2	2	1	2	1	2	2	0.42	1.0	0.516	0.744	0.0	0.069	0.0	0.607	0.247	1.0	0.638	1.0	0.58	0.407
HI0144.F2:HI0258.F2	0.659	1	1	2	1	1	1	2	3	2	1	2	1	2	3	0.557	0.073	0.597	0.078	1.0	1.0	0.423	0.186	0.36	1.0	0.438	0.915	0.457	0.263
HI0144.F2:HI0259.F2	0.733	2	1	2	1	1	1	1	2	2	3	1	1	2	2	0.318	1.0	0.597	0.256	0.895	1.0	1.0	0.524	0.247	0.382	1.0	0.517	0.394	0.593
HI0144.F2:HI0263.F2	0.542	1	0	1	2	2	0	1	3	2	1	1	3	1	3	1.0	0.0	0.597	0.424	0.551	0.0	1.0	0.161	0.36	0.694	1.0	0.378	0.238	0.145
HI0144.F2:HI0265.F2	0.669	1	1	2	1	1	1	1	3	1	1	2	1	1	2	0.4	1.0	0.597	0.256	1.0	0.73	1.0	0.161	0.247	1.0	0.471	1.0	0.124	0.508
HI0144.F2:HI0266.F2	0.739	1	1	2	1	1	1	1	2	2	1	1	1	2	2	0.788	1.0	0.597	0.256	0.233	0.581	1.0	0.526	0.36	1.0	1.0	1.0	0.296	0.593
HI0144.F2:HI0267.F2	0.643	1	1	2	1	1	2	1	4	2	2	1	2	2	1	1.0	0.65	0.597	0.579	1.0	0.469	1.0	0.141	0.449	0.59	0.36	0.781	0.463	0.178
HI0144.F2:HI0268.F2	0.704	2	2	2	1	0	1	1	3	2	1	2	1	2	2	0.42	0.397	0.516	0.064	0.0	0.433	0.585	0.422	0.36	1.0	0.638	1.0	0.58	0.408
HI0145.F2:HI0146.F2	0.618	0	2	2	2	2	1	1	2	1	2	1	1	2	1	0.0	0.358	0.62	0.374	0.785	0.07	1.0	0.579	1.0	0.154	1.0	0.454	0.518	0.13
HI0145.F2:HI0147.F2	0.666	0	1	1	2	1	1	1	2	1	3	1	2	2	3	0.0	1.0	0.62	0.374	0.469	0.608	1.0	0.53	1.0	0.154	0.697	0.545	0.606	0.141
HI0145.F2:HI0148.F2	0.552	1	0	1	2	1	1	2	1	1	2	1	2	2	2	0.183	0.0	0.62	0.374	0.572	0.385	0.486	1.0	0.391	0.283	0.515	0.424	0.394	0.313
HI0145.F2:HI0150.F2	0.595	0	2	1	2	1	1	1	0	1	2	1	2	2	2	0.0	0.25	0.62	0.374	0.813	0.732	0.732	0.0	0.381	0.348	0.357	0.478	0.518	0.553
HI0145.F2:HI0151.F2	0.781	1	1	1	2	1	2	1	1	1	2	1	2	2	2	0.259	0.233	0.62	0.374	1.0	0.739	0.827	1.0	1.0	0.574	1.0	0.545	0.518	0.553
HI0145.F2:HI0154.F2	0.648	0	1	1	2	1	1	1	1	1	2	1	2	3	2	0.0	0.428	0.62	0.374	1.0	0.202	1.0	0.353	0.213	0.426	1.0	0.545	0.394	0.553
HI0145.F2:HI0156.F2	0.394	1	1	1	2	2	3	1	1	2	2	2	2	1	1	0.46	1.0	0.179	0.374	0.298	0.217	0.602	0.27	0.18	0.154	0.139	0.382	0.312	0.283
HI0145.F2:HI0159.F2	0.668	1	1	1	2	1	1	1	3	0	3	2	2	3	3	0.471	1.0	0.62	0.373	1.0	0.851	0.882	0.395	0.0	0.154	0.418	0.545	0.394	0.304
HI0145.F2:HI0160.F2	0.682	1	1	2	2	2	2	1	1	2	2	1	2	2	1	0.389	0.382	0.206	0.374	0.296	0.597	1.0	0.214	0.331	0.283	0.926	0.545	0.518	0.761
HI0145.F2:HI0162.F2	0.532	1	0	1	2	0	1	1	2	2	2	1	2	2	2	0.366	0.0	0.62	0.373	0.0	0.242	0.159	0.336	0.675	0.319	1.0	0.545	0.518	0.303
HI0145.F2:HI0163.F2	0.47	0	1	1	2	1	0	1	2	0	3	1	3	2	1	0.0	0.203	0.62	0.253	0.692	0.0	0.195	0.815	0.0	0.283	0.863	0.163	0.64	0.331
HI0145.F2:HI0164.F2	0.482	1	0	1	1	1	2	2	4	2	2	2	2	3	2	0.72	0.0	0.217	0.253	0.23	0.245	0.464	0.19	0.36	0.231	0.386	0.163	0.394	0.447
HI0145.F2:HI0165.F2	0.478	0	1	1	2	3	1	1	1	1	3	1	2	3	1	0.0	1.0	0.62	0.374	0.298	0.149	0.348	0.154	0.395	0.227	0.514	0.382	0.418	0.447
HI0145.F2:HI0170.F2	0.521	0	0	2	1	2	2	0	2	1	2	1	1	3	2	0.0	0.0	0.541	0.373	0.316	0.135	0.0	0.345	0.883	0.333	0.273	0.748	0.263	0.678
HI0145.F2:HI0173.F2	0.52	1	1	2	1	2	1	1	1	2	2	1	2	3	1	0.325	0.191	0.485	0.373	0.393	0.242	0.2	1.0	0.667	0.319	0.16	0.545	0.482	0.447
HI0145.F2:HI0174.F2	0.483	1	1	1	2	1	0	0	2	1	1	1	2	2	2	0.177	0.127	0.62	0.374	0.051	0.0	0.0	0.167	0.866	0.42	1.0	0.411	0.354	0.447
HI0145.F2:HI0175.F2	0.437	1	0	0	2	1	2	1	0	0	2	2	2	3	1	0.723	0.0	0.0	0.374	0.079	0.657	0.602	0.0	0.0	0.154	0.35	0.642	0.32	0.447
HI0145.F2:HI0177.F2	0.54	1	0	2	2	1	1	2	2	1	2	2	1	1	2	0.457	0.0	0.278	0.374	1.0	0.149	0.308	0.116	0.145	0.426	0.469	0.39	0.482	0.485
HI0145.F2:HI0183.F2	0.48	0	1	1	1	0	3	1	1	1	2	2	1	2	2	0.0	1.0	0.179	0.626	0.0	0.149	0.687	0.441	0.564	0.143	0.21	0.837	0.606	0.159
HI0145.F2:HI0185.F2	0.61	2	2	1	2	1	1	1	2	3	3	1	2	2	1	0.389	0.572	0.126	0.374	0.127	0.149	0.512	0.764	0.44	0.283	1.0	0.34	0.31	0.884
HI0145.F2:HI0187.F2	0.413	0	0	1	1	1	1	1	1	2	1	1	2	2	2	0.0	0.0	0.425	0.626	0.212	0.149	0.415	0.708	0.44	0.42	0.518	0.402	0.219	0.447
HI0145.F2:HI0188.F2	0.527	1	1	1	2	1	2	1	3	1	2	2	2	2	1	0.591	0.441	0.164	0.373	1.0	0.172	0.228	0.14	0.61	0.154	0.551	0.545	0.518	0.286
HI0145.F2:HI0189.F2	0.47	1	0	1	1	0	1	1	1	1	2	2	3	2	3	0.389	0.0	0.62	0.253	0.0	0.851	0.507	0.084	1.0	0.154	0.414	0.154	0.25	0.356
HI0145.F2:HI0190.F2	0.529	1	1	1	2	2	1	1	1	2	3	2	1	2	2	1.0	0.277	0.38	0.374	0.421	0.149	0.441	0.256	0.555	0.283	0.507	0.292	0.331	0.578
HI0145.F2:HI0194.F2	0.584	1	2	2	3	1	1	2	2	1	2	0	1	2	1	0.253	0.563	0.289	0.445	0.863	0.851	0.568	0.55	0.344	0.42	0.0	0.703	0.193	0.843
HI0145.F2:HI0196.F2	0.711	1	2	1	2	1	1	1	1	1	2	1	2	3	2	1.0	0.528	0.62	0.374	1.0	0.851	0.754	1.0	1.0	0.333	0.77	0.486	0.463	0.116
HI0145.F2:HI0197.F2	0.651	0	1	1	2	1	1	1	1	1	2	1	1	2	1	0.0	0.127	0.568	0.374	1.0	0.243	0.817	1.0	1.0	0.143	1.0	0.837	0.394	0.447
HI0145.F2:HI0198.F2	0.431	0	1	2	2	0	0	1	1	1	1	3	2	2	3	0.0	0.127	0.487	0.374	0.0	0.0	0.568	0.721	0.866	0.563	0.451	0.292	0.087	0.177
HI0145.F2:HI0199.F2	0.456	2	1	1	1	1	3	1	1	0	1	1	1	2	1	0.385	0.157	1.0	0.075	0.175	0.313	0.817	1.0	0.0	0.42	1.0	0.465	0.087	0.243
HI0145.F2:HI0200.F2	0.595	1	1	2	2	1	1	1	3	1	2	2	2	2	2	0.845	1.0	0.217	0.253	1.0	0.149	1.0	0.09	0.385	0.154	0.301	0.545	0.518	0.466
HI0145.F2:HI0203.F2	0.641	0	1	2	2	1	1	2	1	2	2	2	2	2	3	0.0	1.0	0.62	0.374	0.663	0.269	0.499	0.542	0.628	0.154	0.18	0.512	0.518	0.313
HI0145.F2:HI0206.F2	0.319	1	0	1	1	2	2	1	0	0	2	0	2	3	2	0.443	0.0	0.38	0.253	0.098	0.504	0.169	0.0	0.0	0.143	0.0	0.46	0.277	0.447
HI0145.F2:HI0207.F2	0.651	0	1	2	2	1	1	1	3	1	2	1	2	3	2	0.0	0.389	0.485	0.373	0.55	0.679	0.633	0.358	1.0	0.319	1.0	0.545	0.394	0.222
HI0145.F2:HI0208.F2	0.628	0	1	1	2	2	1	2	3	1	3	2	3	2	3	0.0	0.474	0.62	0.373	0.375	0.851	0.582	0.245	0.65	0.154	0.255	0.484	0.518	0.31
HI0145.F2:HI0211.F2	0.664	0	1	2	3	1	2	2	1	1	3	1	2	3	2	0.0	1.0	0.38	0.373	1.0	0.442	0.506	0.667	0.803	0.42	0.847	0.545	0.482	0.283
HI0145.F2:HI0213.F2	0.602	0	0	2	2	1	1	1	3	1	2	2	1	2	2	0.0	0.0	0.273	0.374	0.236	0.149	1.0	0.57	1.0	0.154	0.423	0.545	0.44	0.447
HI0145.F2:HI0215.F2	0.553	0	1	2	2	1	1	1	1	1	2	1	1	2	3	0.0	0.127	0.62	0.373	0.531	0.249	0.157	0.721	0.866	0.441	1.0	0.376	0.306	0.315
HI0145.F2:HI0216.F2	0.479	1	1	2	3	0	1	2	2	1	2	2	3	1	2	1.0	0.209	0.38	0.253	0.0	0.44	0.257	0.606	0.583	0.42	0.416	0.396	0.069	0.447
HI0145.F2:HI0225.F2	0.625	0	1	1	2	0	1	1	2	1	1	1	3	3	1	0.0	0.539	0.62	0.374	0.0	0.467	1.0	0.721	1.0	0.717	1.0	0.324	0.394	0.284
HI0145.F2:HI0227.F2	0.656	1	1	1	2	0	1	2	1	1	2	1	2	2	3	1.0	1.0	0.62	0.374	0.0	0.851	0.371	0.271	0.787	0.42	0.935	0.412	0.518	0.212
HI0145.F2:HI0230.F2	0.635	0	2	3	2	2	1	2	1	1	2	1	2	2	2	0.0	0.542	0.328	0.374	0.801	0.419	0.566	0.75	1.0	0.154	0.532	0.455	0.518	0.379
HI0145.F2:HI0232.F2	0.513	1	1	2	2	1	2	1	3	1	2	3	3	2	1	0.478	0.818	0.38	0.374	0.375	0.267	0.464	0.322	0.783	0.228	0.236	0.134	0.482	0.447
HI0145.F2:HI0239.F2	0.63	0	2	2	2	1	1	1	2	1	2	1	2	2	3	0.0	0.478	0.258	0.374	0.24	0.196	0.766	0.721	1.0	0.287	1.0	0.292	0.518	0.346
HI0145.F2:HI0241.F2	0.437	0	1	1	1	2	1	1	2	0	2	1	2	1	2	0.0	1.0	0.62	0.373	0.285	0.149	0.125	0.281	0.0	0.574	0.411	0.545	0.332	0.447
HI0145.F2:HI0242.F2	0.583	1	2	1	2	1	1	1	2	1	2	2	4	2	1	1.0	0.289	0.541	0.374	0.865	0.724	1.0	0.263	1.0	0.143	0.518	0.163	0.139	0.391
HI0145.F2:HI0246.F2	0.623	0	2	2	1	1	1	2	1	1	2	1	2	2	3	0.0	0.307	0.459	0.346	1.0	0.527	0.575	0.249	1.0	0.42	0.546	0.391	0.518	0.3
HI0145.F2:HI0251.F2	0.633	1	1	1	2	2	1	1	1	2	2	2	2	2	2	0.167	0.55	0.188	0.374	0.559	0.532	0.745	0.65	0.391	0.233	0.532	0.321	0.518	0.553
HI0145.F2:HI0253.F2	0.525	2	0	1	1	2	1	2	1	1	2	1	2	3	2	0.405	0.0	0.62	0.253	0.595	0.149	0.535	0.161	0.544	0.321	1.0	0.284	0.317	0.456
HI0145.F2:HI0254.F2	0.424	0	0	2	2	0	2	1	0	1	2	2	2	2	2	0.0	0.0	0.427	0.253	0.0	0.433	0.762	0.0	0.647	0.154	0.407	0.545	0.192	0.288
HI0145.F2:HI0256.F2	0.512	1	0	2	1	0	2	0	1	1	2	2	2	2	2	0.369	0.0	0.62	0.253	0.0	0.149	0.0	0.098	0.865	0.154	0.638	0.545	0.518	0.447
HI0145.F2:HI0258.F2	0.651	1	2	1	1	1	1	2	1	1	2	2	2	2	3	0.457	0.629	0.62	0.373	1.0	0.851	0.423	0.731	0.881	0.154	0.438	0.46	0.394	0.303
HI0145.F2:HI0259.F2	0.703	1	0	1	2	1	1	1	0	1	3	1	1	1	2	0.458	0.0	0.62	0.374	0.895	0.851	1.0	0.0	0.818	0.241	1.0	0.837	0.701	0.553
