comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
AB217.albumax.Control:cross1.2F3.serum.Control	0.375	1	1	1	2	1	2	2	0	2	0	1	1	1	2	0.781	0.342	0.275	0.437	0.068	0.19	0.779	0.0	0.222	0.0	0.267	0.179	0.538	0.447
AB217.albumax.Control:cross1.3B4.P2.serum.Control	0.524	1	1	1	2	1	1	2	0	1	2	1	2	1	2	1.0	0.342	0.379	0.437	0.767	0.445	0.515	0.0	0.57	0.231	0.819	0.196	0.136	0.447
AB217.albumax.Control:cross1.3C6.3B.serum.Control	0.428	1	2	1	2	2	2	2	1	1	2	1	2	2	1	0.49	0.224	0.327	0.658	0.254	0.19	0.515	0.449	0.306	0.109	0.239	0.217	0.637	0.266
AB217.albumax.Control:cross1.nm.1B6.serum.Control	0.439	1	2	2	2	2	2	2	1	1	2	1	2	0	1	0.161	0.29	0.511	0.212	0.604	0.423	0.488	0.11	0.57	0.576	0.382	0.821	0.0	0.108
AB217.albumax.Control:cross1.nm.1D12.serum.Control	0.523	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1.0	0.185	0.725	0.158	0.159	0.19	0.225	1.0	0.675	0.185	0.795	0.112	1.0	0.214
AB217.albumax.Control:cross1.nm.1H7.serum.Control	0.619	1	2	2	1	1	2	1	2	1	1	1	2	1	1	0.51	0.382	0.725	0.212	1.0	0.387	0.388	0.627	0.694	0.605	0.584	0.602	0.494	0.553
AB217.albumax.Control:cross1.nm.2B8.serum.Control	0.373	1	2	1	2	1	2	1	1	2	1	2	1	2	2	0.436	0.241	0.152	0.437	0.06	0.253	0.328	0.51	0.165	0.24	0.38	0.112	0.468	0.227
AB217.albumax.Control:cross1.nm.2F6.serum.Control	0.522	2	1	2	3	1	2	1	1	3	2	2	2	2	2	0.562	0.238	0.725	0.226	0.719	0.577	0.488	1.0	0.122	0.268	0.243	0.212	0.446	0.445
AB217.albumax.Control:cross1.nm.2H3.serum.Control	0.635	1	1	1	2	1	2	1	2	3	1	1	3	2	3	0.818	0.342	0.725	0.212	0.793	0.306	0.23	0.815	0.4	1.0	0.508	0.304	0.463	0.3
AB217.albumax.Control:cross1.nm.3E10.serum.Control	0.589	1	2	2	2	2	3	2	3	1	1	1	2	1	3	0.557	0.473	0.275	0.437	0.396	0.254	0.254	0.506	0.878	0.221	0.576	0.286	0.797	0.313
AB217.albumax.Control:cross1.nm.3E8.serum.Control	0.55	0	2	1	2	1	3	1	0	2	1	2	2	2	3	0.0	0.473	1.0	0.212	0.245	0.364	0.285	0.0	0.306	0.327	0.56	0.308	0.706	0.358
AB217.albumax.Control:cross1.nm.3F9.serum.Control	0.464	1	2	1	2	1	2	1	0	2	0	1	2	2	1	0.463	0.214	0.725	0.37	0.552	0.445	0.749	0.0	0.306	0.0	0.674	0.314	0.362	0.445
AB219.albumax.Control:AB228.albumax.Control	0.542	1	1	2	2	1	2	1	1	3	2	1	3	1	2	1.0	0.314	0.646	0.511	0.329	0.78	0.349	0.142	0.349	0.309	0.052	0.475	0.69	0.43
AB219.albumax.Control:AB231.albumax.Control	0.696	1	1	1	2	1	2	1	1	2	2	1	3	2	2	1.0	0.686	0.932	0.511	0.918	0.665	0.519	0.725	0.325	0.588	0.252	0.327	0.475	0.43
AB219.albumax.Control:AB232.albumax.Control	0.451	0	2	0	2	2	2	1	1	2	2	1	1	1	2	0.0	0.506	0.0	0.342	0.625	0.603	0.765	0.49	0.291	0.474	0.214	0.266	0.257	0.297
AB219.albumax.Control:AB235.albumax.Control	0.558	1	1	1	2	1	2	0	1	2	2	2	2	2	2	0.49	0.686	0.342	0.511	0.918	0.265	0.0	1.0	0.325	0.309	0.362	0.26	0.568	0.331
AB219.albumax.Control:AB236.albumax.Control	0.523	1	1	1	2	2	1	0	1	3	2	1	1	1	2	0.474	0.314	1.0	0.181	0.679	0.576	0.0	0.705	0.349	0.194	0.326	0.74	0.614	0.35
AB219.albumax.Control:AB237.albumax.Control	0.533	1	2	0	1	2	1	1	1	3	2	2	2	1	2	1.0	0.572	0.0	0.681	0.5	0.845	0.246	0.697	0.325	0.588	0.674	0.26	0.138	0.43
AB219.albumax.Control:AB238.albumax.Control	0.414	1	2	0	2	2	2	1	1	2	2	1	3	2	3	1.0	0.314	0.0	0.319	0.437	0.155	0.137	0.579	0.349	0.214	0.674	0.26	0.231	0.085
AB219.albumax.Control:AB239.albumax.Control	0.402	0	1	0	2	1	1	0	1	3	2	1	3	2	3	0.0	1.0	0.0	0.266	0.082	0.155	0.0	1.0	0.325	0.271	0.366	0.101	0.606	0.184
AB219.albumax.Control:AB241.albumax.Control	0.406	1	1	1	2	1	2	0	2	2	2	1	1	1	2	0.46	0.314	0.233	0.511	0.082	0.229	0.0	0.612	0.325	0.588	0.09	0.525	0.133	0.43
AB219.albumax.Control:AB243.albumax.Control	0.661	0	2	1	3	1	2	1	1	2	2	3	3	1	1	0.0	0.399	1.0	0.319	0.441	0.604	1.0	0.472	0.325	0.412	0.482	0.214	1.0	0.592
AB219.albumax.Control:AB246.albumax.Control	0.586	1	2	2	1	2	2	0	1	2	2	2	2	1	2	0.671	0.686	0.35	0.17	0.193	0.431	0.0	1.0	0.325	0.456	0.326	0.475	0.87	0.245
AB219.albumax.Control:AB247.albumax.Control	0.459	1	1	1	2	1	2	0	1	2	1	2	1	2	4	0.749	0.686	1.0	0.511	0.058	0.155	0.0	0.157	0.325	0.101	0.326	0.266	0.637	0.35
AB219.albumax.Control:AB248.albumax.Control	0.523	1	1	1	2	2	1	0	1	2	3	1	3	2	2	1.0	0.314	1.0	0.319	0.723	0.433	0.0	0.336	0.325	0.309	0.23	0.197	0.628	0.43
AB219.albumax.Control:AB250.albumax.Control	0.547	1	1	1	2	1	1	0	1	1	1	2	2	2	3	1.0	0.686	0.514	0.511	0.082	0.845	0.0	0.444	0.438	0.588	0.565	0.26	0.85	0.214
AB219.albumax.Control:AB251.albumax.Control	0.556	1	2	1	2	2	1	1	0	3	2	2	2	1	4	0.309	0.686	0.119	0.511	0.416	0.369	0.269	0.0	0.226	0.496	0.576	0.26	1.0	0.185
AB219.albumax.Control:AB252.albumax.Control	0.475	1	1	1	2	2	2	0	2	2	1	1	2	1	3	0.314	0.754	0.237	0.129	0.838	0.361	0.0	0.506	0.349	0.233	0.674	0.74	0.246	0.148
AB219.albumax.Control:AB253.albumax.Control	0.371	1	1	1	2	2	1	0	0	2	2	0	2	2	4	1.0	0.321	0.189	0.336	0.101	0.155	0.0	0.0	0.113	0.588	0.0	0.26	0.347	0.35
AB219.albumax.Control:AB254.albumax.Control	0.43	1	1	0	1	3	2	0	1	0	2	1	3	1	3	1.0	0.314	0.0	0.17	0.231	0.56	0.0	0.34	0.0	0.233	0.555	0.286	0.59	0.35
AB219.albumax.Control:AB255.albumax.Control	0.436	1	1	1	2	1	2	0	1	2	1	2	2	1	2	0.649	0.686	0.198	0.319	0.411	0.265	0.0	0.602	0.142	1.0	0.465	0.163	0.235	0.331
AB219.albumax.Control:AB280.albumax.Control	0.408	1	1	1	1	1	1	0	1	2	2	1	2	2	3	1.0	0.686	0.332	0.17	0.082	0.341	0.0	0.75	0.349	0.355	0.163	0.266	0.348	0.205
AB219.albumax.Control:AB283.albumax.Control	0.555	1	1	1	1	1	1	0	0	2	2	1	1	2	2	0.465	0.314	1.0	0.513	0.824	0.845	0.0	0.0	0.113	0.588	0.674	0.74	0.441	0.43
AB219.albumax.Control:AB290.albumax.Control	0.614	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1.0	0.686	1.0	0.325	0.243	0.619	0.087	0.109	0.325	0.309	0.674	0.677	0.771	0.484
AB219.albumax.Control:AB291.albumax.Control	0.518	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1.0	0.686	0.193	0.246	0.147	0.268	0.217	0.633	0.325	0.588	0.326	0.12	1.0	0.43
AB219.albumax.Control:AC054N2.serum.Control	0.375	2	1	0	2	1	1	0	1	2	1	0	4	1	2	0.49	0.314	0.0	0.389	0.349	0.155	0.0	1.0	0.113	0.103	0.0	0.26	0.518	0.389
AB219.albumax.Control:AC062N2.serum.Control	0.428	1	2	0	2	2	2	0	1	3	3	1	2	1	4	1.0	0.314	0.0	0.393	0.755	0.155	0.0	0.916	0.325	0.391	0.326	0.26	0.082	0.138
AB219.albumax.Control:AC107N1.albumax.Control	0.38	1	2	1	1	3	1	0	1	2	2	2	3	1	3	1.0	0.233	0.646	0.17	0.172	0.155	0.0	0.469	0.349	0.309	0.134	0.26	0.573	0.16
AB219.albumax.Control:ND2D4.albumax.Control	0.435	1	1	1	3	2	2	1	1	1	1	1	3	1	2	0.492	0.686	0.639	0.319	0.636	0.27	0.12	0.617	0.438	0.412	0.216	0.327	0.14	0.293
AB219.albumax.Control:ND51A.albumax.Control	0.54	1	2	1	2	1	2	0	1	2	2	1	3	2	3	1.0	0.354	0.413	0.319	0.082	0.635	0.0	0.184	0.349	0.588	1.0	0.26	0.208	0.309
AB219.albumax.Control:ND5A6.albumax.Control	0.461	0	1	2	2	2	1	1	2	2	1	3	2	1	3	0.0	0.686	0.737	0.511	0.354	0.155	0.313	0.57	0.349	0.103	0.326	0.08	0.683	0.162
AB219.albumax.Control:ND5B12.albumax.Control	0.539	0	1	1	2	3	2	0	1	1	1	1	2	3	2	0.0	0.314	1.0	0.267	0.395	0.442	0.0	1.0	0.651	0.103	0.074	0.636	0.322	0.78
AB219.albumax.Control:ND5B3.albumax.Control	0.378	1	2	1	2	1	4	0	1	1	2	2	2	1	3	0.736	0.314	0.707	0.305	0.082	0.155	0.0	0.161	0.213	0.231	0.225	0.555	0.134	0.229
AB219.albumax.Control:ND5B8.albumax.Control	0.504	1	1	2	1	1	2	0	1	2	2	2	2	2	2	1.0	0.314	0.618	0.086	0.464	0.455	0.0	0.887	0.349	0.309	0.282	0.26	0.663	0.43
AB219.albumax.Control:ND5E11.albumax.Control	0.577	1	1	1	2	1	3	0	1	3	2	2	3	2	4	0.611	0.686	1.0	0.511	0.798	0.301	0.0	1.0	0.349	0.202	0.17	0.321	0.336	0.185
AB219.albumax.Control:ND5F11.albumax.Control	0.599	1	1	2	2	3	1	1	1	2	2	2	2	1	2	0.723	0.348	0.675	0.452	0.305	1.0	0.118	0.637	0.321	0.309	0.224	0.26	0.715	0.716
AB219.albumax.Control:ND5F4.albumax.Control	0.607	0	2	1	2	2	1	1	1	2	2	2	2	1	4	0.0	0.585	1.0	0.511	0.6	1.0	0.235	0.525	0.325	0.412	0.337	0.372	0.819	0.302
AB219.albumax.Control:ND6A7.albumax.Control	0.477	1	1	2	1	1	2	1	1	3	3	2	2	1	2	0.543	0.686	0.402	0.489	0.919	0.378	0.207	0.671	0.262	0.247	0.56	0.26	0.419	0.162
AB219.albumax.Control:ND6B12.albumax.Control	0.433	0	1	1	1	1	1	0	1	1	3	2	3	2	3	0.0	0.397	0.372	0.17	0.369	0.155	0.0	0.108	0.113	0.309	0.326	0.26	0.723	0.329
AB219.albumax.Control:ND6C10.albumax.Control	0.618	1	1	1	2	1	2	0	1	1	2	2	3	1	3	1.0	0.328	0.38	0.511	0.695	0.364	0.0	0.882	0.651	0.588	0.527	0.08	1.0	0.337
AB219.albumax.Control:ND6D10.albumax.Control	0.544	1	2	1	2	2	1	0	0	2	2	2	2	1	4	1.0	0.726	1.0	0.278	0.441	0.648	0.0	0.0	0.113	0.588	0.432	0.26	0.89	0.162
AB219.albumax.Control:ND6E3.albumax.Control	0.335	1	1	1	2	1	1	0	1	2	1	0	1	1	1	1.0	0.314	1.0	0.319	0.082	0.716	0.0	0.376	0.141	0.103	0.0	0.585	0.556	0.058
AB219.albumax.Control:ND6E6.albumax.Control	0.533	1	2	0	2	2	2	1	1	2	2	1	3	1	3	1.0	0.366	0.0	0.319	0.153	0.22	1.0	0.883	0.438	0.352	0.326	0.312	0.614	0.145
AB219.albumax.Control:ND6G1.albumax.Control	0.536	1	2	1	2	2	1	0	1	1	2	2	2	1	3	0.42	0.529	0.54	0.284	0.455	0.057	0.0	1.0	0.113	0.309	0.674	0.26	0.921	0.43
AB219.albumax.Control:ND6G8.albumax.Control	0.545	0	1	1	2	1	1	2	1	2	2	1	2	2	2	0.0	0.686	1.0	0.511	0.762	0.155	0.166	1.0	0.349	0.412	0.326	0.375	0.467	0.286
AB219.albumax.Control:ND6H1.albumax.Control	0.573	1	1	1	1	1	2	0	1	2	1	2	3	3	2	0.634	0.686	1.0	0.124	0.831	0.423	0.0	1.0	0.349	0.412	0.589	0.26	0.49	0.43
AB219.albumax.Control:ND6H4.albumax.Control	0.404	0	1	1	2	1	1	1	0	2	2	1	3	1	3	0.0	0.686	0.075	0.198	0.919	1.0	0.383	0.0	0.176	0.103	0.086	0.125	0.702	0.162
AB219.albumax.Control:ND6H7.albumax.Control	0.585	0	2	1	3	3	3	1	1	1	3	2	3	1	3	0.0	0.497	0.742	0.34	0.19	0.482	0.18	0.317	0.438	0.252	0.674	0.296	0.722	0.35
AB219.albumax.Control:ND6H9.albumax.Control	0.457	0	1	1	2	2	2	2	2	2	2	1	3	2	2	0.0	0.686	0.62	0.511	0.212	0.227	0.198	0.133	0.349	0.409	0.5	0.125	0.492	0.292
AB219.albumax.Control:cross1.1B5.serum.Control	0.338	1	1	1	2	1	1	1	0	1	1	2	2	1	2	1.0	0.18	0.532	0.17	0.329	0.845	0.157	0.0	0.113	0.103	0.36	0.167	0.437	0.145
AB219.albumax.Control:cross1.1D1.serum.Control	0.466	1	2	1	1	1	1	1	2	3	2	1	2	2	1	1.0	0.195	0.103	0.17	0.082	0.155	0.235	0.444	0.157	0.423	0.674	0.408	0.234	0.592
AB219.albumax.Control:cross1.1E4.serum.Control	0.457	1	1	1	1	1	1	0	1	3	2	1	3	1	2	0.186	0.228	0.788	0.063	0.918	0.155	0.0	0.815	0.113	0.345	0.208	0.26	0.735	0.35
AB219.albumax.Control:cross1.2C6.3H.serum.Control	0.54	1	2	1	2	2	1	0	1	2	2	2	2	2	3	1.0	0.314	0.198	0.17	0.397	0.845	0.0	1.0	0.325	0.588	0.547	0.242	0.226	0.35
AB219.albumax.Control:cross1.2C8.serum.Control	0.496	0	1	1	2	2	1	0	2	2	1	3	3	2	2	0.0	0.314	0.872	0.33	0.722	0.155	0.0	0.525	0.349	0.133	0.473	0.296	0.493	0.422
AB219.albumax.Control:cross1.2F3.serum.Control	0.478	1	1	0	1	2	1	2	0	2	1	2	3	1	3	0.781	0.314	0.0	0.17	0.082	0.155	0.523	0.0	0.325	0.103	0.674	0.471	0.538	0.43
AB219.albumax.Control:cross1.3B4.P2.serum.Control	0.466	1	1	1	1	1	1	1	0	2	2	2	3	2	2	1.0	0.314	0.654	0.17	0.686	0.428	0.716	0.0	0.325	0.227	0.326	0.475	0.136	0.399
AB219.albumax.Control:cross1.3C6.3B.serum.Control	0.595	1	2	1	3	3	1	1	1	2	1	2	2	2	3	0.49	0.686	0.602	0.342	0.254	0.155	0.73	0.449	0.349	0.109	0.674	0.309	0.637	0.35
AB219.albumax.Control:cross1.nm.1B6.serum.Control	0.438	1	2	2	2	2	2	1	1	2	3	1	2	0	2	0.161	0.686	0.511	0.511	0.604	0.361	0.211	0.11	0.325	0.309	0.293	0.26	0.0	0.35
AB219.albumax.Control:cross1.nm.1D12.serum.Control	0.586	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1.0	0.381	0.863	0.301	0.077	0.155	0.709	1.0	0.438	0.217	0.326	0.475	1.0	0.136
AB219.albumax.Control:cross1.nm.1H7.serum.Control	0.457	1	1	1	2	1	1	1	2	2	1	1	1	1	2	0.51	0.069	0.851	0.319	0.918	0.845	0.1	0.627	0.325	0.691	0.09	0.266	0.494	0.162
AB219.albumax.Control:cross1.nm.2B8.serum.Control	0.429	1	2	1	1	2	1	1	1	2	1	3	2	2	3	0.436	0.686	0.123	0.17	0.082	0.253	0.16	0.51	0.123	0.164	0.237	0.475	0.468	0.35
AB219.albumax.Control:cross1.nm.2F6.serum.Control	0.491	2	2	1	2	1	2	0	1	2	2	1	4	2	3	0.562	0.314	0.872	0.17	0.638	0.613	0.0	1.0	0.113	0.138	0.556	0.148	0.446	0.236
AB219.albumax.Control:cross1.nm.2H3.serum.Control	0.598	1	1	1	2	1	2	1	2	2	2	2	4	2	3	0.818	0.314	1.0	0.383	0.711	0.241	0.715	0.815	0.41	0.588	0.492	0.125	0.463	0.08
AB219.albumax.Control:cross1.nm.3E10.serum.Control	0.443	1	1	1	1	2	2	1	3	2	2	1	2	1	2	0.557	0.686	0.073	0.17	0.332	0.254	0.093	0.508	0.675	0.221	0.099	0.189	0.797	0.22
AB219.albumax.Control:cross1.nm.3E8.serum.Control	0.453	0	1	1	2	1	2	1	0	2	2	3	2	2	2	0.0	0.686	0.763	0.511	0.163	0.606	0.203	0.0	0.349	0.327	0.326	0.278	0.706	0.138
AB219.albumax.Control:cross1.nm.3F9.serum.Control	0.392	1	2	1	2	1	2	1	0	2	0	0	2	2	2	0.463	0.686	1.0	0.511	0.471	0.395	0.278	0.0	0.349	0.0	0.0	0.185	0.362	0.25
AB228.albumax.Control:AB231.albumax.Control	0.601	1	0	2	1	1	2	2	1	1	1	2	2	2	1	1.0	0.0	0.646	1.0	0.41	0.665	0.275	0.133	0.151	0.544	0.423	0.381	0.475	0.856
AB228.albumax.Control:AB232.albumax.Control	0.49	0	1	1	1	0	2	2	2	2	2	2	1	2	3	0.0	0.494	0.094	0.342	0.0	0.603	0.349	0.457	0.616	0.544	0.46	0.073	0.31	0.316
AB228.albumax.Control:AB235.albumax.Control	0.482	1	0	1	1	1	2	2	1	0	2	2	1	2	3	0.49	0.0	0.26	1.0	0.41	0.265	0.376	0.142	0.0	0.544	0.364	0.381	0.343	0.206
AB228.albumax.Control:AB236.albumax.Control	0.509	1	1	2	2	2	1	2	2	2	2	1	1	2	0	0.474	1.0	0.646	0.271	0.219	0.51	0.376	0.295	0.598	0.311	0.726	0.508	0.409	0.0
AB228.albumax.Control:AB237.albumax.Control	0.481	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1.0	0.428	0.098	0.527	0.18	0.78	0.376	0.303	0.156	0.544	0.152	0.381	0.31	0.889
AB228.albumax.Control:AB238.albumax.Control	0.564	1	1	1	1	1	2	2	2	1	2	1	2	3	2	1.0	0.726	0.094	0.784	0.563	0.222	0.376	0.421	0.85	0.456	0.274	0.381	0.241	0.435
AB228.albumax.Control:AB239.albumax.Control	0.415	0	1	1	1	1	1	2	1	2	1	2	2	3	2	0.0	0.289	0.094	0.266	0.59	0.22	0.376	0.142	0.15	0.211	0.308	0.212	0.436	0.534
AB228.albumax.Control:AB241.albumax.Control	0.587	1	1	2	1	1	2	2	2	1	1	1	2	2	1	0.443	1.0	0.233	1.0	0.59	0.254	0.376	0.155	0.15	0.544	1.0	0.231	0.31	0.87
AB228.albumax.Control:AB243.albumax.Control	0.546	0	1	2	2	2	1	1	1	1	2	3	2	1	1	0.0	0.601	0.646	0.58	0.149	0.851	0.349	0.401	0.15	0.337	0.169	0.359	0.69	0.805
AB228.albumax.Control:AB246.albumax.Control	0.56	1	1	3	0	2	1	2	1	1	2	1	1	2	1	0.671	0.25	0.35	0.0	0.397	0.7	0.376	0.142	0.15	0.544	0.418	1.0	0.69	0.58
AB228.albumax.Control:AB247.albumax.Control	0.485	1	0	2	1	2	2	2	1	1	1	1	1	2	1	0.749	0.0	0.646	1.0	0.59	0.22	0.376	0.655	0.15	0.456	0.726	0.087	0.328	0.292
AB228.albumax.Control:AB248.albumax.Control	0.62	1	1	2	1	1	1	2	1	1	1	2	3	2	1	1.0	1.0	0.646	0.804	0.133	0.368	0.376	0.522	0.15	0.758	0.435	0.194	0.318	1.0
AB228.albumax.Control:AB250.albumax.Control	0.498	1	0	2	2	1	1	2	1	1	1	3	2	2	2	1.0	0.0	0.514	0.722	0.59	0.78	0.376	0.414	0.135	0.213	0.189	0.379	0.54	0.274
AB228.albumax.Control:AB251.albumax.Control	0.446	1	1	2	1	1	2	1	1	2	1	1	1	1	2	0.309	0.14	0.119	1.0	0.174	0.155	0.376	0.858	0.426	0.33	0.15	0.381	0.69	0.264
AB228.albumax.Control:AB252.albumax.Control	0.451	1	1	2	1	1	2	2	2	2	2	1	2	2	2	0.314	0.05	0.237	0.205	0.248	0.361	0.376	0.158	0.409	0.456	0.274	0.619	0.167	0.432
AB228.albumax.Control:AB253.albumax.Control	0.506	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1.0	0.365	0.112	0.825	0.488	0.22	0.376	0.858	0.604	0.544	1.0	0.381	0.099	0.213
AB228.albumax.Control:AB254.albumax.Control	0.471	1	1	1	0	1	2	2	1	1	2	2	2	2	1	1.0	1.0	0.098	0.0	0.166	0.56	0.376	0.457	0.291	0.586	0.274	0.34	0.356	0.3
AB228.albumax.Control:AB255.albumax.Control	0.524	1	0	1	1	3	2	2	2	1	2	1	3	2	2	0.649	0.0	0.076	0.728	0.254	0.22	0.376	0.398	0.582	0.304	0.261	0.197	0.31	0.681
AB228.albumax.Control:AB280.albumax.Control	0.581	1	0	2	0	1	2	2	1	1	2	2	2	2	2	1.0	0.0	0.332	0.0	0.59	0.341	0.376	0.107	0.85	0.544	0.726	0.199	0.533	0.403
AB228.albumax.Control:AB283.albumax.Control	0.666	1	1	2	1	2	1	2	1	1	1	1	1	3	1	0.465	1.0	0.646	0.727	0.41	0.78	0.376	0.858	0.573	0.544	0.274	0.486	0.253	1.0
AB228.albumax.Control:AB290.albumax.Control	0.644	1	0	2	1	2	2	3	1	1	2	1	3	2	2	1.0	0.0	0.646	0.634	0.346	0.619	0.376	0.748	0.15	0.442	0.274	0.459	0.69	0.363
AB228.albumax.Control:AB291.albumax.Control	0.529	1	0	2	1	2	2	2	2	1	1	1	2	1	1	1.0	0.0	0.193	0.246	0.59	0.268	0.376	0.142	0.099	0.544	0.726	0.12	0.69	1.0
AB228.albumax.Control:AC054N2.serum.Control	0.543	2	1	1	1	1	1	2	1	2	1	2	3	1	1	0.49	1.0	0.094	0.389	1.0	0.22	0.376	0.142	0.426	0.456	0.654	0.381	0.208	0.693
AB228.albumax.Control:AC062N2.serum.Control	0.468	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1.0	0.791	0.098	0.883	0.165	0.22	0.376	0.142	0.156	0.35	0.726	0.381	0.376	0.375
AB228.albumax.Control:AC107N1.albumax.Control	0.597	1	1	2	0	1	1	2	2	1	2	2	2	1	3	1.0	0.604	0.292	0.0	0.632	0.22	0.376	0.531	0.85	0.544	0.483	0.381	0.263	0.437
AB228.albumax.Control:ND2D4.albumax.Control	0.554	1	0	1	2	2	2	2	2	1	2	2	2	2	1	0.492	0.0	0.74	0.658	0.41	0.27	0.376	0.383	0.175	0.456	0.726	0.327	0.31	0.58
AB228.albumax.Control:ND51A.albumax.Control	0.579	1	2	2	1	1	2	2	1	2	1	1	2	3	1	1.0	0.413	0.194	0.746	0.59	0.635	0.376	1.0	0.594	0.544	0.069	0.381	0.209	0.554
AB228.albumax.Control:ND5A6.albumax.Control	0.467	0	0	2	1	3	1	2	2	2	1	1	1	1	1	0.0	0.0	0.646	1.0	0.389	0.22	0.275	0.142	0.583	0.456	0.393	0.051	1.0	0.334
AB228.albumax.Control:ND5B12.albumax.Control	0.566	0	1	2	1	2	2	2	1	1	1	1	3	2	1	0.0	1.0	0.646	0.267	0.18	0.442	0.376	0.142	0.15	0.456	1.0	0.471	0.55	0.542
AB228.albumax.Control:ND5B3.albumax.Control	0.575	1	2	1	2	1	4	2	1	2	1	2	2	2	2	0.736	0.395	0.646	0.521	0.59	0.22	0.376	1.0	0.239	0.242	0.274	0.495	0.31	0.37
AB228.albumax.Control:ND5B8.albumax.Control	0.706	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1.0	1.0	0.74	0.158	0.455	0.455	0.376	0.142	0.85	0.39	0.538	0.381	0.906	1.0
AB228.albumax.Control:ND5E11.albumax.Control	0.615	1	0	2	1	2	3	2	1	2	1	2	2	2	2	0.611	0.0	0.646	1.0	0.41	0.301	0.376	0.142	0.405	0.263	0.455	0.381	0.509	0.42
AB228.albumax.Control:ND5F11.albumax.Control	0.517	1	1	3	2	2	2	2	1	1	1	1	1	1	2	0.723	0.339	0.321	0.452	0.221	0.78	0.376	0.221	0.15	1.0	0.525	0.381	0.405	0.393
AB228.albumax.Control:ND5F4.albumax.Control	0.535	0	1	2	1	0	1	2	2	1	2	2	3	1	2	0.0	0.147	0.646	1.0	0.0	1.0	0.275	0.457	0.15	0.348	0.389	0.269	0.509	0.503
AB228.albumax.Control:ND6A7.albumax.Control	0.364	1	0	3	1	1	2	2	1	3	2	1	1	1	1	0.557	0.0	0.402	0.334	0.41	0.378	0.376	0.187	0.268	0.235	0.44	0.37	0.109	0.296
AB228.albumax.Control:ND6B12.albumax.Control	0.539	0	1	2	0	1	1	2	1	1	1	2	2	2	1	0.0	0.289	0.372	0.0	1.0	0.22	0.376	1.0	0.491	0.663	0.346	0.381	0.413	0.538
AB228.albumax.Control:ND6C10.albumax.Control	0.517	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1.0	0.358	0.26	0.898	0.41	0.298	0.376	0.142	0.325	0.544	0.2	0.068	0.69	0.687
AB228.albumax.Control:ND6D10.albumax.Control	0.538	1	2	2	1	2	1	2	1	1	2	2	1	2	1	1.0	0.298	0.646	0.278	0.41	0.525	0.376	0.858	0.387	0.282	0.294	0.381	0.69	0.313
AB228.albumax.Control:ND6E3.albumax.Control	0.57	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1.0	1.0	0.646	0.623	0.59	0.651	0.376	0.45	0.204	0.456	1.0	0.263	0.246	0.322
AB228.albumax.Control:ND6E6.albumax.Control	0.486	1	1	1	1	1	2	1	0	2	2	1	3	1	2	1.0	0.38	0.094	0.428	0.437	0.254	0.349	0.0	0.173	0.544	0.726	0.381	0.304	0.42
AB228.albumax.Control:ND6G1.albumax.Control	0.515	1	1	2	2	1	1	2	1	1	1	1	1	2	1	0.42	0.471	0.321	0.454	0.135	0.122	0.376	0.142	0.484	1.0	0.22	0.381	0.69	0.783
AB228.albumax.Control:ND6G8.albumax.Control	0.508	0	0	2	1	2	1	2	1	1	3	1	2	2	1	0.0	0.0	0.646	1.0	0.41	0.22	0.349	0.142	0.85	0.26	0.726	0.375	0.166	0.58
AB228.albumax.Control:ND6H1.albumax.Control	0.576	1	0	2	1	2	2	2	1	1	2	1	2	4	1	0.627	0.0	0.646	0.335	0.41	0.423	0.376	0.142	0.85	0.456	0.253	0.381	0.238	1.0
AB228.albumax.Control:ND6H4.albumax.Control	0.408	0	0	2	1	1	2	1	1	1	1	2	1	1	1	0.0	0.0	0.094	0.198	0.41	0.78	0.275	0.858	0.324	0.399	0.589	0.117	0.392	0.398
AB228.albumax.Control:ND6H7.albumax.Control	0.499	0	1	2	2	3	3	2	1	1	2	1	2	1	1	0.0	0.503	0.388	0.829	0.271	0.482	0.376	0.541	0.183	0.226	0.126	0.381	1.0	0.058
AB228.albumax.Control:ND6H9.albumax.Control	0.52	0	0	1	1	2	2	2	1	1	2	2	1	2	2	0.0	0.0	0.74	1.0	0.383	0.227	0.252	0.799	0.85	0.544	0.274	0.113	0.183	0.58
